customer_id,first_name,last_name,email,active,create_date,amount,payment_date,film_id,title,rental_duration,replacement_cost,rating,store_id,rental_date,return_date
261,Deanna,Byrd,deanna.byrd@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 16:17:03.996577,857,Strictly Scarface,3,24.99,PG-13,1,2005-06-16 17:48:37,2005-06-18 16:01:37
521,Roland,South,roland.south@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 16:18:23.996577,345,Gables Metropolis,3,17.99,PG,1,2005-06-16 17:49:57,2005-06-17 21:03:57
116,Victoria,Gibson,victoria.gibson@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 16:18:45.996577,670,Pelican Comforts,4,17.99,PG,1,2005-06-16 17:50:19,2005-06-19 21:35:19
389,Alan,Kahn,alan.kahn@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 16:19:27.996577,422,Hollow Jeopardy,7,25.99,NC-17,2,2005-06-16 17:51:01,2005-06-20 17:27:01
392,Sean,Douglass,sean.douglass@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 16:20:20.996577,154,Clash Freddy,6,12.99,G,2,2005-06-16 17:51:54,2005-06-21 20:36:54
118,Kim,Cruz,kim.cruz@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 16:28:03.996577,444,Hustler Party,3,22.99,NC-17,1,2005-06-16 17:59:37,2005-06-18 16:32:37
205,Eileen,Carr,eileen.carr@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 16:30:02.996577,257,Drumline Cyclone,3,14.99,G,2,2005-06-16 18:01:36,2005-06-18 12:39:36
131,Monica,Hicks,monica.hicks@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 16:30:32.996577,461,Insects Stone,3,14.99,NC-17,2,2005-06-16 18:02:06,2005-06-23 17:19:06
397,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 16:36:14.996577,272,Edge Kissing,5,9.99,NC-17,1,2005-06-16 18:07:48,2005-06-22 12:39:48
359,Willie,Markham,willie.markham@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 16:36:21.996577,367,Goldmine Tycoon,6,20.99,R,1,2005-06-16 18:07:55,2005-06-23 23:49:55
416,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 16:40:43.996577,383,Groove Fiction,6,13.99,NC-17,2,2005-06-16 18:12:17,2005-06-18 16:11:17
525,Adrian,Clary,adrian.clary@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 16:41:20.996577,281,Encino Elf,6,9.99,G,2,2005-06-16 18:12:54,2005-06-24 19:55:54
462,Warren,Sherrod,warren.sherrod@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 16:42:09.996577,961,Wash Heavenly,7,22.99,R,1,2005-06-16 18:13:43,2005-06-24 17:43:43
442,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 16:56:18.996577,672,Perfect Groove,7,17.99,PG-13,2,2005-06-16 18:27:52,2005-06-21 13:35:52
123,Shannon,Freeman,shannon.freeman@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 16:56:45.996577,417,Hills Neighbors,5,29.99,G,2,2005-06-16 18:28:19,2005-06-25 13:09:19
472,Greg,Robins,greg.robins@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 17:15:24.996577,307,Fellowship Autumn,6,9.99,NC-17,2,2005-06-16 18:46:58,2005-06-24 16:01:58
49,Joyce,Edwards,joyce.edwards@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 17:20:38.996577,731,Right Cranes,7,29.99,PG-13,2,2005-06-16 18:52:12,2005-06-25 13:55:12
341,Peter,Menard,peter.menard@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 17:23:14.996577,552,Majestic Floats,5,15.99,PG,2,2005-06-16 18:54:48,2005-06-22 16:08:48
438,Barry,Lovelace,barry.lovelace@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 17:23:37.996577,233,Disciple Mother,3,17.99,PG,1,2005-06-16 18:55:11,2005-06-17 20:11:11
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 17:40:11.996577,31,Apache Divine,5,16.99,NC-17,1,2005-06-16 19:11:45,2005-06-19 15:34:45
429,Frederick,Isbell,frederick.isbell@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 17:48:50.996577,623,Newton Labyrinth,4,9.99,PG,2,2005-06-16 19:20:24,2005-06-25 17:02:24
498,Gene,Sanborn,gene.sanborn@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 17:49:38.996577,395,Handicap Boondock,4,28.99,R,2,2005-06-16 19:21:12,2005-06-22 16:03:12
18,Carol,Garcia,carol.garcia@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 17:51:49.996577,10,Aladdin Calendar,6,24.99,NC-17,2,2005-06-16 19:23:23,2005-06-18 00:57:23
134,Emma,Boyd,emma.boyd@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 17:53:58.996577,830,Spirit Flintstones,7,23.99,R,2,2005-06-16 19:25:32,2005-06-20 00:00:32
50,Diane,Collins,diane.collins@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 17:55:38.996577,748,Rugrats Shakespeare,4,16.99,PG-13,1,2005-06-16 19:27:12,2005-06-24 19:25:12
546,Kelly,Knott,kelly.knott@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 17:59:25.996577,837,Stage World,4,19.99,PG,2,2005-06-16 19:30:59,2005-06-21 18:25:59
357,Keith,Rico,keith.rico@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 18:15:44.996577,831,Spirited Casualties,5,20.99,PG-13,1,2005-06-16 19:47:18,2005-06-22 23:10:18
105,Dawn,Sullivan,dawn.sullivan@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 18:17:44.996577,927,Uprising Uptown,6,16.99,NC-17,1,2005-06-16 19:49:18,2005-06-23 17:07:18
158,Veronica,Stone,veronica.stone@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 18:27:06.996577,239,Dogma Family,5,16.99,G,1,2005-06-16 19:58:40,2005-06-17 19:31:40
76,Irene,Price,irene.price@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 18:32:54.996577,68,Betrayed Rear,5,26.99,NC-17,1,2005-06-16 20:04:28,2005-06-23 22:30:28
351,Jack,Foust,jack.foust@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 18:33:16.996577,832,Splash Gump,5,16.99,PG,1,2005-06-16 20:04:50,2005-06-26 00:57:50
230,Joy,George,joy.george@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 18:35:53.996577,949,Volcano Texas,6,27.99,NC-17,1,2005-06-16 20:07:27,2005-06-19 20:55:27
452,Tom,Milner,tom.milner@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 18:37:03.996577,111,Caddyshack Jedi,3,17.99,NC-17,2,2005-06-16 20:08:37,2005-06-22 01:54:37
56,Gloria,Cook,gloria.cook@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 18:37:27.996577,117,Candles Grapes,6,15.99,NC-17,2,2005-06-16 20:09:01,2005-06-24 17:50:01
429,Frederick,Isbell,frederick.isbell@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 18:44:41.996577,361,Gleaming Jawbreaker,5,25.99,NC-17,1,2005-06-16 20:16:15,2005-06-20 22:23:15
505,Rafael,Abney,rafael.abney@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 18:45:46.996577,624,Nightmare Chill,3,25.99,PG,2,2005-06-16 20:17:20,2005-06-20 23:55:20
149,Valerie,Black,valerie.black@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 18:47:12.996577,447,Ice Crossing,5,28.99,R,1,2005-06-16 20:18:46,2005-06-20 17:12:46
10,Dorothy,Taylor,dorothy.taylor@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 18:50:19.996577,227,Details Packer,4,17.99,R,2,2005-06-16 20:21:53,2005-06-18 23:18:53
455,Jon,Wiles,jon.wiles@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 18:51:56.996577,907,Translation Summer,4,10.99,PG-13,1,2005-06-16 20:23:30,2005-06-21 20:02:30
127,Elaine,Stevens,elaine.stevens@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 19:01:13.996577,828,Spiking Element,7,12.99,G,2,2005-06-16 20:32:47,2005-06-21 02:03:47
570,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 19:01:41.996577,254,Driver Annie,4,11.99,PG-13,2,2005-06-16 20:33:15,2005-06-18 02:31:15
208,Lucy,Wheeler,lucy.wheeler@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 19:04:26.996577,863,Sun Confessions,5,9.99,R,2,2005-06-16 20:36:00,2005-06-17 16:27:00
45,Janet,Phillips,janet.phillips@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 19:10:23.996577,446,Hysterical Grail,5,19.99,PG,1,2005-06-16 20:41:57,2005-06-18 19:25:57
466,Leo,Ebert,leo.ebert@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 19:28:01.996577,529,Lonely Elephant,3,12.99,G,1,2005-06-16 20:59:35,2005-06-24 15:31:35
517,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,1,2006-02-14,8.99,2007-02-16 19:28:46.996577,239,Dogma Family,5,16.99,G,1,2005-06-16 21:00:20,2005-06-25 20:25:20
7,Maria,Miller,maria.miller@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 19:34:26.996577,516,Legend Jedi,7,18.99,PG,2,2005-06-16 21:06:00,2005-06-21 21:24:00
235,Jackie,Lynch,jackie.lynch@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 19:34:46.996577,810,Slums Duck,5,21.99,PG,1,2005-06-16 21:06:20,2005-06-21 21:59:20
37,Pamela,Baker,pamela.baker@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 19:37:12.996577,164,Coast Rainbow,4,20.99,PG,2,2005-06-16 21:08:46,2005-06-21 15:44:46
259,Lena,Jensen,lena.jensen@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 19:39:26.996577,273,Effect Gladiator,6,14.99,PG,2,2005-06-16 21:11:00,2005-06-24 15:30:00
144,Clara,Shaw,clara.shaw@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 19:43:48.996577,8,Airport Pollock,6,15.99,R,2,2005-06-16 21:15:22,2005-06-23 17:00:22
84,Sara,Perry,sara.perry@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 19:44:33.996577,341,Frost Head,5,13.99,PG,1,2005-06-16 21:16:07,2005-06-17 16:37:07
594,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 19:49:07.996577,627,North Tequila,4,9.99,NC-17,2,2005-06-16 21:20:41,2005-06-18 02:21:41
574,Julian,Vest,julian.vest@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 19:49:18.996577,299,Factory Dragon,4,9.99,PG-13,1,2005-06-16 21:20:52,2005-06-19 16:24:52
63,Ashley,Richardson,ashley.richardson@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 19:59:00.996577,270,Earth Vision,7,29.99,NC-17,2,2005-06-16 21:30:34,2005-06-20 03:27:34
386,Todd,Tan,todd.tan@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 20:01:16.996577,368,Gone Trouble,7,20.99,R,1,2005-06-16 21:32:50,2005-06-26 01:11:50
120,Sylvia,Ortiz,sylvia.ortiz@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 20:03:16.996577,804,Sleeping Suspects,7,13.99,PG-13,1,2005-06-16 21:34:50,2005-06-20 16:50:50
468,Tim,Cary,tim.cary@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 20:11:15.996577,705,Purple Movie,4,9.99,R,1,2005-06-16 21:42:49,2005-06-20 16:25:49
86,Jacqueline,Long,jacqueline.long@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 20:12:11.996577,147,Chocolat Harry,5,16.99,NC-17,1,2005-06-16 21:43:45,2005-06-17 21:37:45
448,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 20:16:42.996577,846,Sting Personal,3,9.99,NC-17,2,2005-06-16 21:48:16,2005-06-22 03:09:16
575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 20:19:30.996577,490,Jumanji Blade,4,13.99,G,1,2005-06-16 21:51:04,2005-06-18 18:12:04
55,Doris,Reed,doris.reed@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 20:21:31.996577,638,Operation Operation,7,23.99,G,2,2005-06-16 21:53:05,2005-06-20 17:22:05
578,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 20:22:18.996577,92,Bowfinger Gables,7,19.99,NC-17,2,2005-06-16 21:53:52,2005-06-25 18:46:52
423,Alfred,Casillas,alfred.casillas@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 20:23:06.996577,833,Splendor Patton,5,20.99,R,2,2005-06-16 21:54:40,2005-06-19 21:28:40
68,Nicole,Peterson,nicole.peterson@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 20:33:00.996577,71,Bilko Anonymous,3,25.99,PG-13,2,2005-06-16 22:04:34,2005-06-20 21:07:34
499,Marc,Outlaw,marc.outlaw@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 20:47:09.996577,873,Sweethearts Suspects,3,13.99,G,1,2005-06-16 22:18:43,2005-06-23 21:14:43
383,Martin,Bales,martin.bales@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 20:50:43.996577,572,Metropolis Coma,4,9.99,PG-13,2,2005-06-16 22:22:17,2005-06-25 23:23:17
220,Charlene,Alvarez,charlene.alvarez@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 21:03:46.996577,111,Caddyshack Jedi,3,17.99,NC-17,2,2005-06-16 22:35:20,2005-06-19 03:09:20
121,Josephine,Gomez,josephine.gomez@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 21:13:29.996577,295,Expendable Stallion,3,14.99,PG,1,2005-06-16 22:45:03,2005-06-20 22:02:03
189,Loretta,Carpenter,loretta.carpenter@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 21:17:34.996577,875,Talented Homicide,6,9.99,PG,2,2005-06-16 22:49:08,2005-06-22 21:08:08
112,Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 21:34:02.996577,324,Flintstones Happiness,3,11.99,PG-13,1,2005-06-16 23:05:36,2005-06-19 04:46:36
176,June,Carroll,june.carroll@sakilacustomer.org,1,2006-02-14,6.99,2007-02-16 21:41:31.996577,603,Movie Shakespeare,6,27.99,PG,2,2005-06-16 23:13:05,2005-06-24 01:40:05
31,Brenda,Wright,brenda.wright@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 21:48:42.996577,114,Camelot Vacation,3,26.99,NC-17,1,2005-06-16 23:20:16,2005-06-20 02:34:16
223,Melinda,Fernandez,melinda.fernandez@sakilacustomer.org,1,2006-02-14,5.99,2007-02-16 21:50:48.996577,603,Movie Shakespeare,6,27.99,PG,1,2005-06-16 23:22:22,2005-06-23 00:33:22
404,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 22:08:00.996577,75,Bird Independence,6,14.99,G,2,2005-06-16 23:39:34,2005-06-21 23:36:34
6,Jennifer,Davis,jennifer.davis@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 22:12:39.996577,514,Lebowski Soldiers,6,17.99,PG-13,2,2005-06-16 23:44:13,2005-06-22 04:09:13
426,Bradley,Motley,bradley.motley@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 22:14:25.996577,322,Flatliners Killer,5,29.99,G,1,2005-06-16 23:45:59,2005-06-26 05:31:59
132,Esther,Crawford,esther.crawford@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 22:22:08.996577,595,Moon Bunch,7,20.99,PG,2,2005-06-16 23:53:42,2005-06-22 18:33:42
454,Alex,Gresham,alex.gresham@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 22:22:19.996577,501,Kissing Dolls,3,9.99,R,2,2005-06-16 23:53:53,2005-06-22 02:19:53
215,Jessie,Banks,jessie.banks@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 22:24:37.996577,745,Roses Treasure,5,23.99,PG-13,1,2005-06-16 23:56:11,2005-06-19 01:41:11
422,Melvin,Ellington,melvin.ellington@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 22:31:10.996577,376,Grapes Fury,4,20.99,G,1,2005-06-17 00:02:44,2005-06-18 23:47:44
363,Roy,Whiting,roy.whiting@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 22:33:48.996577,265,Dying Maker,5,28.99,PG,1,2005-06-17 00:05:22,2005-06-20 21:09:22
526,Karl,Seal,karl.seal@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 22:35:33.996577,832,Splash Gump,5,16.99,PG,1,2005-06-17 00:07:07,2005-06-21 21:41:07
341,Peter,Menard,peter.menard@sakilacustomer.org,1,2006-02-14,7.99,2007-02-16 22:41:45.996577,551,Maiden Home,3,9.99,PG,1,2005-06-17 00:13:19,2005-06-23 18:37:19
517,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 23:00:01.996577,166,Color Philadelphia,6,19.99,G,1,2005-06-17 00:31:35,2005-06-25 05:19:35
451,Jim,Rea,jim.rea@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 23:00:52.996577,249,Dracula Crystal,7,26.99,G,1,2005-06-17 00:32:26,2005-06-22 19:54:26
37,Pamela,Baker,pamela.baker@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 23:12:23.996577,23,Anaconda Confessions,3,9.99,R,2,2005-06-17 00:43:57,2005-06-23 05:49:57
492,Lester,Kraus,lester.kraus@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 23:23:24.996577,973,Wife Turn,3,27.99,NC-17,2,2005-06-17 00:54:58,2005-06-20 19:29:58
161,Geraldine,Perkins,geraldine.perkins@sakilacustomer.org,1,2006-02-14,2.99,2007-02-16 23:30:26.996577,665,Patton Interview,4,22.99,PG,2,2005-06-17 01:02:00,2005-06-19 21:29:00
427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 23:41:24.996577,925,United Pilot,3,27.99,R,2,2005-06-17 01:12:58,2005-06-21 04:49:58
99,Emily,Diaz,emily.diaz@sakilacustomer.org,1,2006-02-14,4.99,2007-02-16 23:41:37.996577,703,Punk Divorce,6,18.99,PG,2,2005-06-17 01:13:11,2005-06-18 21:33:11
533,Jessie,Milam,jessie.milam@sakilacustomer.org,1,2006-02-14,0.99,2007-02-16 23:42:04.996577,746,Rouge Squad,3,10.99,NC-17,2,2005-06-17 01:13:38,2005-06-18 03:13:38
454,Alex,Gresham,alex.gresham@sakilacustomer.org,1,2006-02-14,1.99,2007-02-16 23:45:57.996577,27,Anonymous Human,7,12.99,NC-17,1,2005-06-17 01:17:31,2005-06-25 02:11:31
553,Max,Pitt,max.pitt@sakilacustomer.org,1,2006-02-14,3.99,2007-02-16 23:57:56.996577,726,Reservoir Adaptation,7,29.99,PG-13,2,2005-06-17 01:29:30,2005-06-25 20:43:30
550,Guy,Brownlee,guy.brownlee@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 00:00:12.996577,976,Wind Phantom,6,12.99,R,1,2005-06-17 01:31:46,2005-06-26 02:09:46
130,Charlotte,Hunter,charlotte.hunter@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 00:08:13.996577,394,Hamlet Wisdom,7,21.99,R,1,2005-06-17 01:39:47,2005-06-24 19:39:47
526,Karl,Seal,karl.seal@sakilacustomer.org,1,2006-02-14,7.99,2007-02-17 00:18:02.996577,583,Mission Zoolander,3,26.99,PG-13,1,2005-06-17 01:49:36,2005-06-23 21:13:36
575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 00:21:45.996577,565,Matrix Snowman,6,9.99,PG-13,1,2005-06-17 01:53:19,2005-06-19 06:14:19
415,Glenn,Pullen,glenn.pullen@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 00:30:03.996577,773,Seabiscuit Punk,6,28.99,NC-17,2,2005-06-17 02:01:37,2005-06-25 04:52:37
380,Russell,Brinson,russell.brinson@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 00:31:48.996577,526,Lock Rear,7,10.99,R,2,2005-06-17 02:03:22,2005-06-25 04:38:22
351,Jack,Foust,jack.foust@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 00:36:26.996577,191,Crooked Frogmen,6,27.99,PG-13,2,2005-06-17 02:08:00,2005-06-19 21:43:00
191,Jeanette,Greene,jeanette.greene@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 00:53:02.996577,199,Cupboard Sinners,4,29.99,R,2,2005-06-17 02:24:36,2005-06-17 23:04:36
204,Rosemary,Schmidt,rosemary.schmidt@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 00:53:38.996577,106,Bulworth Commandments,4,14.99,G,1,2005-06-17 02:25:12,2005-06-23 03:16:12
206,Terri,Vasquez,terri.vasquez@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 00:55:29.996577,786,Shepherd Midsummer,7,14.99,R,1,2005-06-17 02:27:03,2005-06-20 22:41:03
71,Kathy,James,kathy.james@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 01:06:54.996577,644,Oscar Gold,7,29.99,PG,2,2005-06-17 02:38:28,2005-06-23 04:39:28
30,Melissa,King,melissa.king@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 01:07:46.996577,849,Storm Happiness,6,28.99,NC-17,1,2005-06-17 02:39:20,2005-06-24 04:41:20
528,Claude,Herzog,claude.herzog@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 01:13:36.996577,361,Gleaming Jawbreaker,5,25.99,NC-17,1,2005-06-17 02:45:10,2005-06-22 22:54:10
459,Tommy,Collazo,tommy.collazo@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 01:19:17.996577,85,Bonnie Holocaust,4,29.99,G,2,2005-06-17 02:50:51,2005-06-18 07:21:51
261,Deanna,Byrd,deanna.byrd@sakilacustomer.org,1,2006-02-14,5.99,2007-02-17 01:22:42.996577,746,Rouge Squad,3,10.99,NC-17,2,2005-06-17 02:54:16,2005-06-25 21:51:16
381,Bobby,Boudreau,bobby.boudreau@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 01:23:58.996577,730,Ridgemont Submarine,3,28.99,PG-13,2,2005-06-17 02:55:32,2005-06-21 03:44:32
343,Douglas,Graf,douglas.graf@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 01:26:00.996577,868,Superfly Trip,5,27.99,PG,1,2005-06-17 02:57:34,2005-06-19 00:00:34
134,Emma,Boyd,emma.boyd@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 01:38:22.996577,34,Arabia Dogma,6,29.99,NC-17,2,2005-06-17 03:09:56,2005-06-18 01:49:56
47,Frances,Parker,frances.parker@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 01:45:47.996577,307,Fellowship Autumn,6,9.99,NC-17,1,2005-06-17 03:17:21,2005-06-19 22:23:21
550,Guy,Brownlee,guy.brownlee@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 01:47:17.996577,767,Scalawag Duck,6,13.99,NC-17,2,2005-06-17 03:18:51,2005-06-18 05:46:51
588,Marion,Ocampo,marion.ocampo@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 02:04:25.996577,162,Clueless Bucket,4,13.99,R,1,2005-06-17 03:35:59,2005-06-21 05:57:59
505,Rafael,Abney,rafael.abney@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 02:04:28.996577,515,Legally Secretary,7,14.99,PG,2,2005-06-17 03:36:02,2005-06-19 08:12:02
32,Amy,Lopez,amy.lopez@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 02:21:44.996577,785,Shawshank Bubble,6,20.99,PG,1,2005-06-17 03:53:18,2005-06-25 07:37:18
405,Leonard,Schofield,leonard.schofield@sakilacustomer.org,1,2006-02-14,0.99,2007-02-17 02:27:02.996577,629,Notorious Reunion,7,9.99,NC-17,2,2005-06-17 03:58:36,2005-06-22 09:28:36
572,Sidney,Burleson,sidney.burleson@sakilacustomer.org,1,2006-02-14,10.99,2007-02-17 02:33:38.996577,853,Stranger Strangers,3,12.99,G,1,2005-06-17 04:05:12,2005-06-26 04:13:12
447,Clifford,Bowens,clifford.bowens@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 02:34:39.996577,382,Grit Clockwork,3,21.99,PG,2,2005-06-17 04:06:13,2005-06-22 07:46:13
109,Edna,West,edna.west@sakilacustomer.org,1,2006-02-14,3.99,2007-02-17 02:45:10.996577,782,Shakespeare Saddle,6,26.99,PG-13,2,2005-06-17 04:16:44,2005-06-24 07:20:44
390,Shawn,Heaton,shawn.heaton@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 02:47:03.996577,735,Robbers Joon,7,26.99,PG-13,2,2005-06-17 04:18:37,2005-06-23 23:35:37
204,Rosemary,Schmidt,rosemary.schmidt@sakilacustomer.org,1,2006-02-14,7.99,2007-02-17 02:47:14.996577,811,Smile Earring,4,29.99,G,1,2005-06-17 04:18:48,2005-06-26 00:07:48
30,Melissa,King,melissa.king@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 02:53:38.996577,149,Christmas Moonshine,7,21.99,NC-17,1,2005-06-17 04:25:12,2005-06-26 08:44:12
422,Melvin,Ellington,melvin.ellington@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 02:54:49.996577,900,Town Ark,6,17.99,R,1,2005-06-17 04:26:23,2005-06-25 09:32:23
143,Leslie,Gordon,leslie.gordon@sakilacustomer.org,1,2006-02-14,1.99,2007-02-17 02:56:37.996577,630,Notting Speakeasy,7,19.99,PG-13,2,2005-06-17 04:28:11,2005-06-25 07:04:11
200,Jeanne,Lawson,jeanne.lawson@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 02:57:41.996577,189,Creatures Shakespeare,3,23.99,NC-17,1,2005-06-17 04:29:15,2005-06-26 08:39:15
34,Rebecca,Scott,rebecca.scott@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 02:58:24.996577,312,Fiddler Lost,4,20.99,R,2,2005-06-17 04:29:58,2005-06-21 05:58:58
479,Zachary,Hite,zachary.hite@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 03:04:18.996577,638,Operation Operation,7,23.99,G,2,2005-06-17 04:35:52,2005-06-20 06:52:52
588,Marion,Ocampo,marion.ocampo@sakilacustomer.org,1,2006-02-14,6.99,2007-02-17 03:05:46.996577,421,Holiday Games,7,10.99,PG-13,2,2005-06-17 04:37:20,2005-06-26 09:05:20
87,Wanda,Patterson,wanda.patterson@sakilacustomer.org,1,2006-02-14,2.99,2007-02-17 03:14:07.996577,542,Lust Lock,3,28.99,G,1,2005-06-17 04:45:41,2005-06-17 23:56:41
39,Debra,Nelson,debra.nelson@sakilacustomer.org,1,2006-02-14,4.99,2007-02-17 03:20:09.996577,233,Disciple Mother,3,17.99,PG,1,2005-06-17 04:51:43,2005-06-24 09:35:43
